ID,Name,Age,Nationality,Overall,Potential,Club,Value,Wage,Preferred Foot,International Reputation,Skill Moves,Position,Joined,Contract Valid Until,Height,Weight,Release Clause
236677,I. Tapia,19,Chile,57,72,CD Huachipato,200,1,Right,1,2,CB,2016,01/01/2018,6.083333333,159,395
236695,Luis Muñoz,21,Spain,64,74,Córdoba CF,650,2,Right,1,2,CB,2016,30/06/2019,5.916666667,165,4585.060806
236727,José Mena,20,Spain,64,76,Sevilla FC,725,2,Right,1,2,CDM,2017,01/01/2021,5.75,141,1700
236774,A. Kuruniyan,21,India,56,70,,,0,Left,1,2,LW,2016,,5.75,154,4585.060806
236775,W. Viitala,26,Finland,63,68,Malmö FF,350,1,Right,1,1,GK,2018,01/01/2018,6.25,192,481
236791,A. Barák,23,Czech Republic,77,84,Udinese,12500,24,Left,1,4,CM,2017,01/01/2022,6.25,190,25000
236837,N. Schiappacasse,19,Uruguay,64,81,CF Rayo Majadahonda,975,5,Right,1,2,LM,2016,30/06/2019,5.916666667,161,4585.060806
236875,A. Poulsen,18,Denmark,62,77,Borussia Mönchengladbach,550,2,Left,1,3,LB,2018,01/01/2023,6.166666667,176,1300
236898,M. Aebischer,21,Switzerland,64,76,BSC Young Boys,800,4,Right,1,2,CM,2015,01/01/2021,6,163,1400
236918,A. Dreyer,20,Denmark,66,78,Brighton & Hove Albion,1200,9,Left,1,3,RM,2018,01/01/2022,5.666666667,154,2400
236920,J. Kluivert,19,Netherlands,75,86,Roma,11000,28,Right,1,4,LW,2018,01/01/2023,5.583333333,146,20900
236923,R. Cooney,18,England,58,69,Bury,170,1,Right,1,2,RWB,2016,01/01/2020,5.75,150,332
236946,N. Baeza,21,Chile,58,64,CD Huachipato,150,1,Right,1,2,LB,2018,01/01/2018,5.75,165,233
236950,G. Quezada,21,Ecuador,59,67,CD Lugo,230,1,Right,1,2,CM,2018,01/01/2020,5.75,150,414
236988,E. Nketiah,19,England,64,84,Arsenal,975,10,Right,1,3,ST,2015,01/01/2021,5.75,154,2800
237156,M. Wagué,19,Senegal,69,81,FC Barcelona,1600,20,Right,1,3,RB,2018,01/01/2023,5.833333333,154,3600
237160,R. Williams,19,England,64,79,Manchester United,875,8,Right,1,2,CB,2016,01/01/2019,6,165,2200
237169,C. Bramall,22,England,63,70,Arsenal,425,12,Left,1,2,LB,2017,01/01/2019,5.833333333,159,893
237170,Aitor Lorea,20,Spain,61,77,CA Osasuna,550,1,Right,1,2,RM,2016,01/01/2020,5.583333333,150,1200
237198,A. Leautey,22,France,65,73,Chamois Niortais Football Club,800,2,Right,1,2,LM,2017,01/01/2020,5.666666667,150,1600
237204,R. Hackett-Fairchild,20,England,50,66,Charlton Athletic,70,1,Left,1,2,ST,2016,01/01/2019,5.75,137,166
237208,P. Lewis,23,England,56,60,Cambridge United,120,2,Right,1,2,CM,2017,01/01/2020,6.083333333,159,219
237238,S. McTominay,21,Scotland,71,81,Manchester United,3800,43,Right,1,3,CM,2013,01/01/2021,6.333333333,194,7800
237247,Vinícius,28,Hungary,69,69,,,0,Right,1,2,CB,2016,,6,168,4585.060806
237286,A. Connolly,18,Republic of Ireland,62,81,Brighton & Hove Albion,625,4,Right,1,2,ST,2017,01/01/2019,5.833333333,170,1600
237321,M. Berisha,20,Kosovo,56,73,1. FC Magdeburg,200,4,Right,1,3,CF,2016,30/06/2019,6.083333333,174,4585.060806
237329,J. Willock,18,England,61,79,Arsenal,525,7,Right,1,3,CM,2016,01/01/2022,6,157,1300
237374,O. Atasayar,23,Turkey,64,72,Bursaspor,575,3,Left,1,2,LB,2017,01/01/2021,6,163,1300
237410,V. Kravets,20,Ukraine,66,76,CD Lugo,900,2,Left,1,2,LB,2017,01/01/2020,6.083333333,172,1600
237438,Erik Expósito,22,Spain,65,75,Córdoba CF,875,3,Left,1,2,ST,2016,30/06/2019,6,172,4585.060806
237500,D. Lippert,22,Germany,61,70,1. FC Nürnberg,325,3,Left,1,2,LB,2017,01/01/2019,5.666666667,139,650
237522,Jorge Cuenca,18,Spain,65,78,FC Barcelona,850,11,Left,1,2,CB,2017,01/01/2019,6.166666667,168,2300
237532,Rodrigo,25,Brazil,70,74,CD Aves,1900,6,Right,1,3,RB,2014,01/01/2021,5.75,157,4100
237630,A. Paşcanu,19,Romania,61,77,,,0,Right,1,2,CB,2016,,6.083333333,161,4585.060806
237635,F. Pick,22,Germany,65,73,1. FC Kaiserslautern,800,2,Right,1,4,RM,2017,01/01/2019,5.75,148,1300
237642,R. Petretta,21,Italy,69,83,FC Basel 1893,2100,8,Left,1,3,LB,2017,01/01/2022,5.75,154,4400
237688,S. Erimuya,20,Nigeria,61,70,Cádiz CF,350,1,Right,1,2,CB,2016,01/01/2021,6.25,165,630
237692,P. Foden,18,England,73,88,Manchester City,8000,36,Left,1,3,CAM,2016,01/01/2024,5.583333333,130,19800
237698,C. Gribbin,19,England,65,80,Manchester United,1200,11,Left,1,3,CAM,2015,01/01/2019,6,159,2900
237708,M. Sylla,18,France,65,84,AS Monaco,1100,8,Right,1,3,ST,2018,01/01/2020,5.916666667,154,2800
237714,D. Ingham,19,New Zealand,56,67,Brisbane Roar,130,1,Right,1,2,RB,2017,01/01/2019,6.083333333,161,189
237715,P. Cutrone,20,Italy,77,89,Milan,16000,62,Right,1,3,RS,2015,01/01/2023,6,172,30400
237776,K. Tanno,32,Japan,60,60,Cerezo Osaka,120,1,Right,1,1,GK,2014,01/01/2021,6,165,150
237779,T. Yamashita,30,Japan,66,66,Cerezo Osaka,475,3,Right,1,2,LCB,2012,01/01/2021,6,161,594
237780,K. Yamamura,28,Japan,68,68,Cerezo Osaka,900,4,Right,1,3,CAM,2016,01/01/2021,6.083333333,176,1100
237781,K. Fujimoto,32,Japan,62,62,Cerezo Osaka,170,2,Right,1,2,CB,2005,01/01/2021,5.833333333,168,213
237783,R. Morishita,19,Japan,59,68,Cerezo Osaka,200,1,Left,1,2,CB,2017,01/01/2021,5.916666667,150,290
237784,Y. Maruhashi,27,Japan,65,65,Cerezo Osaka,450,2,Left,1,3,LB,2009,01/01/2021,5.833333333,161,563
237787,N. Sakemoto,33,Japan,62,62,Cerezo Osaka,120,2,Right,1,2,RB,2003,01/01/2021,5.75,161,150
237789,Y. Kimoto,24,Japan,62,67,Cerezo Osaka,350,1,Right,1,2,CB,2016,01/01/2021,6,161,464
237793,T. Fukumitsu,26,Japan,61,61,Cerezo Osaka,270,2,Right,1,3,RM,2017,01/01/2021,5.583333333,139,338
237796,T. Onozawa,20,Japan,61,69,Cerezo Osaka,375,1,Right,1,2,LM,2017,01/01/2021,5.416666667,137,544
237799,K. Sugimoto,25,Japan,71,74,Cerezo Osaka,3000,6,Right,1,3,RS,2016,01/01/2021,6.166666667,174,4000
237800,R. Sawakami,24,Japan,62,66,Cerezo Osaka,400,2,Left,1,2,ST,2016,01/01/2021,5.916666667,170,530
237832,I. Meite,21,England,58,68,Cardiff City,210,5,Left,1,2,ST,2017,01/01/2019,6.166666667,159,462
237869,M. Godoy,21,Chile,55,67,CD Huachipato,160,1,Right,1,2,RW,2018,01/01/2021,5.583333333,150,248
237922,M. Gonzalez,20,Chile,58,69,CD Everton de Viña del Mar,170,1,Right,1,1,GK,2017,01/01/2021,5.75,183,264
237928,J. Romo,18,Chile,55,71,CD Palestino,180,1,Right,1,2,ST,2017,01/01/2019,5.5,137,356
237960,Mama Baldé,22,Guinea Bissau,68,76,CD Aves,1300,5,Right,1,3,RW,2016,30/06/2019,5.916666667,165,4585.060806
238058,C. O'Hare,20,England,59,74,Aston Villa,350,2,Right,1,3,CAM,2015,01/01/2019,5.666666667,143,884
238065,K. Lankford,19,Germany,64,76,1. FC Heidenheim 1846,775,2,Right,1,3,RM,2017,01/01/2019,6.083333333,179,1400
238067,N. Zaniolo,18,Italy,66,84,Roma,1300,7,Left,1,3,CAM,2018,01/01/2023,6.25,174,3100
238072,E. Löwen,21,Germany,70,80,1. FC Nürnberg,2500,9,Right,1,3,CDM,2017,01/01/2022,6.166666667,201,5000
238075,M. Taylor-Crossdale,18,England,61,79,Chelsea,525,8,Right,1,3,ST,2016,01/01/2019,6.083333333,170,1300
238137,R. Matsuda,26,Japan,66,66,Cerezo Osaka,550,3,Right,1,2,RB,2016,01/01/2021,5.583333333,152,688
238186,M. Bulka,18,Poland,56,74,Chelsea,150,2,Right,1,1,GK,2016,01/01/2019,6.5,198,371
238205,A. Edathodika,31,India,62,62,,,0,Left,1,2,LCB,2016,,6,172,4585.060806
238277,D. Gazdag,22,Hungary,65,76,,,0,Right,1,3,CM,2016,,5.833333333,168,4585.060806
238282,M. Coulibaly,19,Senegal,66,81,Udinese,1400,4,Right,1,3,CM,2017,01/01/2022,6,170,3300
238305,Nacho Vidal,23,Spain,71,78,CA Osasuna,2800,6,Right,1,3,RB,2018,01/01/2022,5.916666667,161,5000
238320,M. Sepúlveda,19,Chile,64,77,CD O'Higgins,825,1,Right,1,2,CM,2016,01/01/2020,5.833333333,163,1600
238375,J. Sagredo,24,Bolivia,63,70,,,0,Left,1,2,LB,2016,,5.833333333,163,4585.060806
238379,N. Nartey,18,Denmark,63,81,1. FC Köln,750,2,Right,1,3,CM,2017,01/01/2020,6.083333333,176,1600
238460,R. Brewster,18,England,62,84,Liverpool,700,8,Right,1,3,ST,2017,01/01/2023,5.75,165,2000
238461,Luis Perea,20,Spain,62,75,CA Osasuna,575,1,Right,1,2,CM,2016,01/01/2021,6.25,174,1300
238476,D. Zagadou,19,France,75,85,Borussia Dortmund,9000,16,Left,1,2,CB,2017,01/01/2022,6.416666667,198,17100
238482,L. Gray,22,Wales,55,65,Carlisle United,110,1,Right,1,1,GK,2018,01/01/2019,6.166666667,172,215
238493,M. Meneses,19,Chile,61,71,CD O'Higgins,400,1,Right,1,3,CAM,2016,01/01/2021,5.75,157,620
238505,M. Johnston,19,Scotland,63,80,Celtic,800,4,Right,1,3,LM,2016,01/01/2023,5.75,146,1900
238516,L. Østigård,18,Norway,61,81,Brighton & Hove Albion,475,3,Right,1,2,CB,2018,01/01/2021,6,176,1400
238602,J. Barjonas,19,Scotland,57,75,Bury,220,3,Right,1,2,CM,2016,01/01/2019,5.666666667,159,4585.060806
238616,Pedro Neto,18,Portugal,62,79,Lazio,625,1,Left,1,3,ST,2016,30/06/2019,5.666666667,139,4585.060806
238636,R. Preißinger,21,Germany,67,75,1. FC Magdeburg,975,4,Left,1,2,LCM,2018,01/01/2020,6.083333333,179,1700
238695,M. Barnofsky,23,Germany,61,66,Carpi,290,1,Right,1,2,CB,2018,01/01/2021,6.25,179,471
238766,J. Riquelme,18,Chile,52,72,CD Huachipato,90,1,Left,1,2,LB,2018,01/01/2020,5.916666667,159,212
238767,J. Urzúa,18,Chile,58,76,CD Huachipato,260,1,Right,1,2,RCM,2018,01/01/2019,5.666666667,150,514
238784,B. Rother,21,Germany,68,74,1. FC Magdeburg,1100,4,Right,1,2,CDM,2017,01/01/2019,6.083333333,179,1900
238789,H. Herrera,20,Chile,56,66,CD O'Higgins,140,1,Right,1,2,CM,2017,01/01/2018,5.916666667,163,217
238794,Vinícius Júnior,17,Brazil,77,92,Real Madrid,17500,66,Right,1,5,LW,2018,01/01/2025,5.75,161,46800
238802,P. Türpitz,26,Germany,70,70,1. FC Magdeburg,1900,10,Right,1,3,CAM,2017,01/01/2019,5.833333333,163,3000
238815,L. Riveros,19,Paraguay,64,73,CD Universidad de Concepción,675,1,Right,1,3,ST,2017,01/01/2020,5.833333333,161,1100
238843,T. Lebeau,19,France,64,74,Chamois Niortais Football Club,700,1,Right,1,2,CAM,2017,01/01/2021,5.75,143,1400
238873,P. Pellegri,17,Italy,67,88,AS Monaco,1700,11,Right,1,3,ST,2018,01/01/2022,6.166666667,176,4900
238877,Bastos,26,Spain,66,69,CF Reus Deportiu,650,3,Right,1,3,RB,2018,01/01/2021,5.583333333,154,1100
238882,Dani Ojeda,23,Spain,67,72,CD Leganés,1000,8,Right,1,3,LM,2018,01/01/2021,5.916666667,165,2200
238920,J. Córdova,23,Canada,59,68,CD Huachipato,200,1,Right,1,2,RB,2017,01/01/2018,5.416666667,150,310
238970,N. Butzen,25,Germany,67,69,1. FC Magdeburg,925,5,Right,1,2,RM,2011,01/01/2019,5.833333333,150,1500
238971,M. Niemeyer,22,Germany,68,76,1. FC Magdeburg,1300,6,Left,1,3,LM,2015,01/01/2019,5.833333333,159,2300
238974,T. Chahed,22,Germany,64,72,1. FC Magdeburg,675,3,Right,1,2,RW,2015,01/01/2019,6,168,1200
238976,M. Lopez,21,Chile,54,66,CD Huachipato,110,1,Right,1,2,CDM,2017,01/01/2019,5.833333333,161,171
238977,C. Beck,30,Germany,69,69,1. FC Magdeburg,1000,8,Left,1,2,RS,2013,01/01/2020,6.416666667,194,1600
238979,C. Handke,29,Germany,67,67,1. FC Magdeburg,600,5,Right,1,2,CB,2013,01/01/2019,6.25,176,930
239021,T. Bergmann,21,Germany,66,75,1. FC Kaiserslautern,875,1,Right,1,3,CDM,2018,01/01/2021,5.916666667,165,1400
239053,F. Valverde,19,Uruguay,74,84,Real Madrid,8500,46,Right,1,3,CM,2016,01/01/2021,6,172,19100
239249,Oriol Busquets,19,Spain,67,82,FC Barcelona,1500,14,Right,1,3,CDM,2017,01/01/2021,6.083333333,170,4000
239250,Abel Ruiz,18,Spain,67,83,FC Barcelona,1600,21,Right,1,3,ST,2017,01/01/2021,6,161,4200
239267,A. Pululu,19,Angola,60,76,FC Basel 1893,450,2,Right,1,3,ST,2017,01/01/2020,5.75,183,956
239335,Óscar,20,Spain,68,81,CD Leganés,1700,32,Right,1,3,RCM,2016,30/06/2019,5.75,150,4585.060806
239351,A. Fuchs,21,Germany,66,75,1. FC Nürnberg,975,5,Right,1,3,CM,2017,01/01/2020,6,163,2000
239403,Loureiro,21,Spain,65,73,Córdoba CF,675,2,Right,1,3,RB,2017,01/01/2020,5.916666667,168,1200
239441,Jordi Mboula,19,Spain,70,85,AS Monaco,3800,15,Right,1,4,RM,2017,01/01/2022,6,163,9600
239483,A. Tembeng,26,Cameroon,67,70,CD Tondela,800,2,Left,1,2,CDM,2017,01/01/2019,6.166666667,187,1700
239486,Zé Pedro,21,Portugal,63,71,CD Feirense,550,2,Left,1,3,RM,2017,01/01/2020,5.75,152,1300
239502,W. Bianda,18,France,64,81,Roma,850,4,Left,1,2,CB,2018,01/01/2023,6.083333333,181,2000
239510,M. Köbbing,21,Germany,57,68,1. FC Heidenheim 1846,140,1,Right,1,1,GK,2017,01/01/2019,6.416666667,198,245
239567,J. Löhmannsröben,27,Germany,67,69,1. FC Kaiserslautern,750,2,Right,1,2,RDM,2018,01/01/2019,6.083333333,187,1100
239611,M. Eisa,23,Sudan,65,72,Bristol City,775,10,Right,1,3,ST,2018,01/01/2021,6,154,1600
239613,M. Pessina,21,Italy,68,82,Atalanta,1900,8,Left,1,3,CM,2017,01/01/2022,6,165,4500
239627,A. Zreľák,24,Slovakia,68,73,1. FC Nürnberg,1200,9,Left,1,3,ST,2017,01/01/2021,6,174,2300
239666,T. Müsel,18,Germany,59,76,Borussia Mönchengladbach,325,2,Right,1,2,ST,2018,01/01/2020,6.083333333,168,756
239741,J. Villalba,19,Paraguay,62,77,Borussia Mönchengladbach,650,3,Right,1,3,ST,2017,01/01/2020,5.75,143,1500
239744,M. Cuisance,18,France,72,85,Borussia Mönchengladbach,5500,9,Left,1,4,CM,2017,01/01/2023,5.916666667,161,12800
239752,S. Schäfer,24,Germany,68,71,1. FC Magdeburg,950,5,Right,1,2,LCB,2017,01/01/2019,6.166666667,181,1500
239782,B. Acosta,24,Honduras,72,76,CD Tenerife,4100,7,Right,1,3,LM,2017,01/01/2022,5.75,161,6800
239893,C. Coxe,19,Wales,53,69,Cardiff City,110,2,Right,1,2,RB,2017,01/01/2019,5.916666667,154,289
239895,J. Waite,19,Wales,53,69,Cardiff City,130,3,Right,1,3,CM,2017,01/01/2019,5.75,134,341
239928,T. Müller,23,Germany,65,69,1. FC Magdeburg,600,3,Right,1,2,RCB,2018,01/01/2020,6.166666667,174,975
239970,Paulinho,17,Brazil,71,86,Bayer 04 Leverkusen,4700,15,Right,1,4,RM,2018,01/01/2023,5.833333333,170,10900
239985,Brian Torres,21,Spain,61,73,CD Tenerife,400,1,Right,1,2,CB,2017,01/01/2019,6,170,720
239986,Javi Alonso,19,Spain,62,78,CD Tenerife,650,1,Left,1,2,CM,2017,01/01/2019,6,172,1400
239990,T. Broadbent,26,England,62,62,Bristol Rovers,260,2,Left,1,2,CB,2017,01/01/2019,6.25,198,455
239999,Pedro Silva,21,Portugal,65,77,CD Tondela,775,2,Right,1,1,GK,2016,30/06/2019,6.166666667,168,4585.060806
240012,F. Mussa,22,Tanzania,62,72,CD Tenerife,500,2,Left,1,2,LM,2016,01/01/2019,5.583333333,143,900
240024,J. Serrano,20,France,64,77,AS Monaco,775,8,Left,1,2,LB,2017,01/01/2022,5.916666667,143,2000
240053,R. Aabid,26,France,63,64,AS Béziers,425,1,Left,1,3,RM,2018,01/01/2021,5.833333333,157,776
240081,I. Lapshov,19,Russia,66,78,Lokomotiv Moscow,975,1,Right,1,2,CB,2016,01/01/2021,6.166666667,168,2200
240082,M. Lysov,20,Russia,68,80,Lokomotiv Moscow,1400,1,Left,1,3,LB,2014,01/01/2021,6,159,3200
240130,Éder Militão,20,Brazil,78,87,FC Porto,14000,10,Right,1,2,LCB,2018,01/01/2023,6.083333333,174,30800
240136,João Tavares,19,Portugal,63,74,CD Feirense,600,1,Right,1,3,CM,2017,01/01/2019,5.75,154,1400
240175,Bruno Jordão,19,Portugal,60,76,Lazio,450,1,Right,1,3,CM,2016,30/06/2019,5.916666667,157,4585.060806
240190,P. Kunde Malong,22,Cameroon,72,79,1. FSV Mainz 05,3700,15,Right,1,3,CDM,2018,01/01/2022,5.916666667,174,7500
240208,R. Bennett,27,England,57,58,Carlisle United,120,2,Left,1,2,ST,2017,01/01/2019,6.333333333,192,219
240209,G. Koyalipou,18,France,66,79,Chamois Niortais Football Club,1200,1,Right,1,3,RM,2017,01/01/2021,6,168,2700
240227,Y. Bourhane,19,France,65,77,Chamois Niortais Football Club,825,1,Left,1,2,LDM,2017,01/01/2021,6,163,1600
240236,L. Russe,18,England,54,66,Bristol Rovers,110,1,Right,1,2,CM,2017,01/01/2019,5.416666667,141,215
240245,L. Ureta,19,Chile,56,73,CD O'Higgins,160,1,Right,1,1,GK,2016,01/01/2020,5.833333333,170,316
240251,L. Salas,20,Chile,62,74,CD Antofagasta,550,1,Right,1,2,ST,2016,31/12/2018,5.666666667,174,4585.060806
240273,E. Smith Rowe,17,England,64,85,Arsenal,975,10,Right,1,4,LW,2017,01/01/2019,6,141,2800
240282,A. Matějů,22,Czech Republic,66,73,Brescia,750,10,Right,1,3,RB,2016,30/06/2019,6,174,4585.060806
240298,E. Hodge,22,England,53,63,Burton Albion,100,2,Right,1,2,LW,2018,01/01/2018,5.833333333,150,195
240311,L. Zidane,20,France,62,71,Real Madrid,350,9,Right,1,1,GK,2016,01/01/2019,6,170,788
240312,I. Paro,23,Burkina Faso,65,70,Chamois Niortais Football Club,625,2,Right,1,2,RCB,2017,01/01/2020,6,174,1100
240316,Cláudio Falcão,23,Brazil,69,75,CD Aves,1200,5,Right,1,3,CDM,2016,01/01/2019,5.583333333,137,2800
240319,T. Tillman,19,Germany,60,78,1. FC Nürnberg,450,4,Right,1,3,CAM,2016,30/06/2019,6,165,4585.060806
240329,B. Taz,19,Germany,57,77,1. FC Union Berlin,220,2,Right,1,3,CAM,2017,01/01/2019,5.833333333,152,490
240334,Z. Medley,17,England,60,78,Arsenal,375,5,Right,1,2,CB,2017,01/01/2019,6.333333333,165,947
240336,T. Chakwana,19,England,56,64,Burnley,130,3,Right,1,3,RM,2017,01/01/2019,5.583333333,137,273
240350,F. Barrientos,21,Chile,63,76,CD Palestino,700,1,Right,1,2,RM,2017,01/01/2020,5.583333333,132,1400
240437,A. Semprini,20,Italy,62,72,Brescia,425,1,Right,,,LB,2016,,5.946771114,165.9791288,4585.060806
240462,M. Howarth,19,England,55,65,Burnley,140,3,Right,1,2,CM,2016,01/01/2019,5.833333333,141,294
240507,A. Gomes,17,England,67,87,Manchester United,1500,15,Right,1,4,CAM,2016,01/01/2021,5.25,134,4300
240510,J. Bohui,19,England,63,76,Manchester United,700,10,Right,1,3,ST,2016,01/01/2019,5.75,165,1700
240513,E. Hamilton,19,Scotland,65,78,Manchester United,1000,11,Left,1,3,CM,2015,01/01/2020,6.083333333,165,2500
240529,Rayco,21,Spain,62,71,CD Lugo,475,1,Right,1,2,CAM,2018,01/01/2020,5.833333333,143,855
240564,T. Fantacci,21,Italy,54,65,Carpi,120,2,Left,1,2,CAM,2016,30/06/2019,5.75,154,4585.060806
240603,J. Doyle-Hayes,19,Republic of Ireland,53,72,Aston Villa,130,1,Right,1,2,CM,2016,01/01/2020,5.75,150,328
240628,D. Šarić,21,Bosnia Herzegovina,62,72,Carpi,475,1,Right,1,2,CM,2014,01/01/2021,5.916666667,154,831
240662,F. Torgnascioli,27,Uruguay,64,67,CD Everton de Viña del Mar,375,1,Left,1,1,GK,2018,01/01/2021,6.166666667,172,534
240668,J. Egan,19,England,49,62,Carlisle United,60,1,Right,1,2,RM,2017,01/01/2021,5.75,161,143
240669,L. Maloney,18,Germany,57,77,1. FC Union Berlin,190,2,Right,1,2,CDM,2017,01/01/2019,6.166666667,196,494
240708,T. Knowles,19,England,50,59,Cambridge United,40,1,Right,1,2,ST,2018,01/01/2019,6,154,78
240709,R. Baku,20,Germany,67,82,1. FSV Mainz 05,1700,7,Right,1,3,CM,2017,01/01/2022,5.75,159,4000
240719,Mario Sánchez,22,Spain,58,66,Cádiz CF,160,1,Right,1,2,RB,2017,01/01/2019,5.916666667,165,288
240722,Campos,23,Spain,61,70,CD Numancia,290,1,Right,1,1,GK,2017,01/01/2020,6.166666667,172,522
240732,O. Bayode,19,England,55,63,Burnley,130,3,Right,1,2,RM,2016,01/01/2019,5.833333333,148,273
240740,C. Hudson-Odoi,17,England,70,87,Chelsea,3500,25,Right,1,4,LW,2017,01/01/2020,5.833333333,165,8700
240786,A. Koiki,18,England,56,63,Burnley,100,3,Left,1,2,LB,2017,01/01/2019,5.916666667,154,210
240791,Marcos Lavín,21,Spain,58,69,Córdoba CF,170,1,Right,1,1,GK,2017,01/01/2019,6.166666667,174,298
240859,Berrocal,18,Spain,66,80,Sevilla FC,1200,2,Right,1,2,CB,2017,01/01/2022,6,159,3300
240860,José Lara,18,Spain,66,81,Sevilla FC,1300,2,Left,1,2,RM,2017,01/01/2019,5.5,132,3600
240873,Genaro,20,Spain,61,71,Sevilla FC,400,2,Right,1,2,CM,2017,01/01/2021,6,157,920
240884,A. André Jr,21,Morocco,52,60,Bristol Rovers,60,1,Right,1,1,GK,2017,01/01/2019,6.166666667,176,117
240886,R. Menayese,20,Wales,59,65,Bristol Rovers,180,1,Right,1,2,CB,2017,01/01/2019,6.25,176,351
240906,B. Adekanye,19,Netherlands,60,80,Liverpool,450,7,Left,1,3,RW,2017,01/01/2019,5.583333333,137,1300
240915,Miranda,18,Spain,66,81,FC Barcelona,1200,12,Left,1,2,LB,2018,01/01/2021,6.083333333,168,3200
240922,Escriche,20,Spain,65,75,CD Lugo,875,5,Right,1,2,RS,2016,30/06/2019,6,165,4585.060806
240926,N. Phillips,21,England,61,74,Liverpool,425,9,Right,1,2,CB,2017,01/01/2021,6.166666667,154,1100
241011,S. Jovanović,26,Serbia,67,68,Córdoba CF,900,4,Left,1,3,ST,2017,01/01/2019,5.75,165,1500
241014,N. Garmendia,20,Spain,65,76,Udinese,925,5,Right,1,3,CAM,2015,01/01/2021,5.75,154,1900
241038,K. Bennetts,19,England,60,78,Borussia Mönchengladbach,450,2,Left,1,2,LM,2018,01/01/2022,6,161,1000
241048,J. Tuominen,22,Finland,61,69,,,0,Right,1,2,ST,2016,,6.083333333,163,4585.060806
241091,B. Scott,19,United States,54,72,1. FC Köln,120,1,Right,1,1,GK,2017,01/01/2021,6.166666667,172,255
241092,I. Alhassan,21,Nigeria,66,73,CD Nacional,775,2,Right,1,2,CDM,2018,01/01/2022,6.166666667,159,1800
241096,S. Tonali,18,Italy,68,89,Brescia,1800,1,Right,1,3,CDM,2017,01/01/2021,5.916666667,154,4700
241108,P. Teixeira,19,Switzerland,54,72,BSC Young Boys,150,1,Left,1,2,LM,2017,01/01/2021,5.833333333,159,319
241127,Gonzalo Pereira,21,Spain,63,71,CF Reus Deportiu,475,1,Right,1,2,CB,2017,01/01/2019,5.916666667,165,831
241131,L. Justiniano,25,Bolivia,65,68,,,0,Right,1,2,LCM,2016,,5.666666667,154,4585.060806
241132,J. Candía,22,Bolivia,64,74,,,0,Right,1,2,CB,2016,,5.833333333,159,4585.060806
241159,M. Guehi,17,England,58,78,Chelsea,230,4,Right,1,2,CB,2017,01/01/2020,6,165,656
241160,G. McEachran,17,England,59,81,Chelsea,350,6,Left,1,3,CAM,2017,01/01/2019,5.75,143,998
241169,Borja Estepa,19,Spain,62,75,Córdoba CF,575,1,Right,1,3,ST,2017,01/01/2020,5.583333333,152,1300
241178,Raúl Vallejo,22,Spain,61,69,CD Numancia,375,2,Right,1,2,CAM,2017,01/01/2019,5.75,161,675
241190,T. Knöll,20,Germany,64,75,1. FC Nürnberg,775,4,Right,1,2,ST,2018,01/01/2020,6,176,1600
241201,P. Waring,19,Japan,55,61,Cerezo Osaka,120,1,Right,1,2,ST,2018,01/01/2021,6.083333333,172,174
241234,P. Mahlambi,20,South Africa,70,84,,,0,Right,1,3,CAM,2016,,5.666666667,154,4585.060806
241266,W. Geubbels,16,France,64,86,AS Monaco,1000,5,Right,1,3,ST,2018,01/01/2023,6.083333333,159,2900
241283,Luis Díaz,23,Spain,61,69,CD Lugo,375,2,Right,1,2,CM,2016,01/01/2019,6.166666667,172,675
241381,M. Madisha,23,South Africa,68,76,,,0,Right,1,3,CB,2016,,5.916666667,165,4585.060806
241398,A. Parsons,19,England,54,70,Bristol City,130,2,Right,1,2,CB,2018,01/01/2021,6.166666667,168,328
241399,H. Smith,19,England,52,68,Bristol City,100,2,Right,1,2,CB,2018,01/01/2021,6.083333333,170,253
241401,S. Moloney,18,England,54,59,Bury,60,1,Right,1,1,GK,2017,01/01/2019,5.916666667,154,110
241402,S. Shotton,17,England,57,69,Bury,140,1,Right,1,2,CB,2017,01/01/2021,6,165,176
241406,J. Intriago,22,Ecuador,66,75,,,0,Right,1,3,CM,2016,,5.75,152,4585.060806
241407,M. Bevan,21,New Zealand,59,69,,,0,Right,1,2,ST,2016,,6,170,4585.060806
241467,F. Feuillassier,20,Argentina,65,80,Real Madrid,1200,23,Right,1,3,LW,2017,01/01/2019,5.666666667,152,3200
241476,Raúl Sánchez,20,Spain,59,70,CD Leganés,270,3,Left,1,2,LM,2018,01/01/2021,6.166666667,163,621
241496,T. Weah,18,United States,69,85,Paris Saint-Germain,2200,16,Right,1,3,LM,2018,01/01/2020,6.083333333,146,5400
241497,C. Dagba,19,France,64,79,Paris Saint-Germain,875,5,Right,1,3,RB,2018,01/01/2023,5.583333333,137,2200
241559,C. Gutiérrez,18,Chile,52,70,CD Antofagasta,100,1,Right,1,2,ST,2016,01/01/2021,5.5,143,198
241562,N. Díaz,19,Chile,62,73,CD Palestino,450,1,Left,1,2,LCB,2017,01/01/2021,5.833333333,165,698
241577,L. Shabani,18,Albania,55,72,Malmö FF,180,1,Right,1,2,LM,2017,01/01/2019,5.916666667,172,347
241578,H. Andersson,19,Sweden,59,74,Malmö FF,300,1,Right,1,2,CB,2017,01/01/2022,6.083333333,172,578
241597,B. White,26,Australia,56,59,Brisbane Roar,80,1,Right,1,1,GK,2017,01/01/2019,6,165,106
