ID,Name,Age,Nationality,Overall,Potential,Club,Value,Wage,Preferred Foot,International Reputation,Skill Moves,Position,Joined,Contract Valid Until,Height,Weight,Release Clause
235932,A. Dadakdeniz,18,Turkey,62,75,Bursaspor,425.0,1,Right,1.0,1.0,GK,2016,01/01/2021,6.333333333,185.0,1100.0
235957,J. Gaspar,21,France,63,75,AS Monaco,575.0,7,Right,1.0,2.0,RB,2017,01/01/2020,5.666666667,128.0,1200.0
235971,Pablo Larrea,24,Spain,66,73,CD Numancia,775.0,3,Right,1.0,3.0,CDM,2017,01/01/2019,5.75,143.0,1400.0
235979,A. Ramírez,19,Chile,57,67,CD Universidad de Concepción,160.0,1,Right,1.0,2.0,LW,2018,01/01/2019,5.833333333,152.0,256.0
235996,N. Moumi Ngamaleu,23,Cameroon,68,74,BSC Young Boys,1200.0,8,Right,1.0,3.0,LM,2017,01/01/2021,5.916666667,163.0,2100.0
235999,L. García,20,Colombia,63,72,Sevilla FC,425.0,2,Right,1.0,1.0,GK,2018,01/01/2020,6.0,172.0,978.0
236076,Marlion Simões,26,Brazil,72,72,Ceará Sporting Club,2600.0,14,Left,1.0,3.0,LB,2018,01/01/2021,5.916666667,165.0,4900.0
236165,Paulo Daineiro,34,Brazil,69,69,Ceará Sporting Club,525.0,10,Right,1.0,3.0,LAM,2018,01/01/2021,5.5,137.0,971.0
236171,Felipe Soldivia,30,Brazil,63,63,Ceará Sporting Club,350.0,4,Right,1.0,2.0,CAM,2018,01/01/2021,5.666666667,148.0,648.0
236172,Nilson Padilho,30,Brazil,70,70,Chapecoense,1700.0,10,Left,1.0,3.0,LAM,2018,01/01/2021,6.0,179.0,3200.0
236194,Venanzio Meirás,30,Brazil,67,67,Chapecoense,725.0,6,Left,1.0,3.0,ST,2018,01/01/2021,6.0,170.0,1400.0
236197,Hélton Carvalhal,26,Brazil,62,62,Ceará Sporting Club,325.0,4,Right,1.0,2.0,ST,2018,01/01/2021,6.166666667,181.0,601.0
236241,G. Viscarra,25,Bolivia,66,71,,,0,Right,1.0,1.0,GK,2016,,6.25,176.0,4585.060806
236242,D. Wayar,24,Bolivia,64,67,,,0,Right,1.0,2.0,RCM,2016,,5.583333333,146.0,4585.060806
236258,N. Loyola,23,Peru,65,69,,,0,Left,1.0,2.0,LB,2016,,5.75,141.0,4585.060806
236259,S. Peña,22,Peru,68,74,CD Tondela,1200.0,4,Right,1.0,3.0,CAM,2016,30/06/2019,5.833333333,163.0,4585.060806
236270,J. Orejuela,25,Ecuador,69,76,,,0,Right,1.0,2.0,RCM,2016,,5.833333333,157.0,4585.060806
236279,I. Conté,22,Guinea,68,76,Chamois Niortais Football Club,1100.0,3,Right,1.0,2.0,LCB,2016,30/06/2019,6.25,181.0,4585.060806
236295,Aarón Martín,21,Spain,77,85,1. FSV Mainz 05,11000.0,18,Left,1.0,3.0,LB,2016,30/06/2019,5.916666667,159.0,4585.060806
236355,Luiz Felipe,21,Brazil,74,83,Lazio,7500.0,24,Right,1.0,2.0,CB,2016,01/01/2020,6.166666667,176.0,14300.0
236374,A. Ademoglu,20,Belgium,58,75,Bursaspor,280.0,2,Right,1.0,2.0,CM,2018,01/01/2019,5.916666667,159.0,735.0
236378,A. Plizzari,18,Italy,66,84,Milan,1100.0,4,Right,1.0,1.0,GK,2016,01/01/2019,6.166666667,161.0,2500.0
236391,Giovanni,19,Spain,61,74,CD Tenerife,475.0,1,Right,1.0,2.0,ST,2016,01/01/2021,5.416666667,123.0,1100.0
236437,J. Sbarra,19,England,58,77,Burton Albion,270.0,1,Right,1.0,2.0,CAM,2016,01/01/2020,5.5,154.0,641.0
236452,D. Lalhlimpuia,20,India,54,67,,,0,Right,1.0,2.0,GK,2016,,6.0,168.0,4585.060806
236457,D. Giannoulis,22,Greece,65,73,,,0,Left,1.0,2.0,LB,2016,,5.833333333,143.0,4585.060806
236461,J. Mateta,21,France,73,84,1. FSV Mainz 05,7000.0,18,Right,1.0,3.0,RS,2018,01/01/2022,6.333333333,194.0,14000.0
236480,Y. Bissouma,21,Mali,72,82,Brighton & Hove Albion,5000.0,23,Right,1.0,3.0,CM,2018,01/01/2023,6.0,176.0,10400.0
236496,M. Guendouzi,19,France,71,84,Arsenal,4000.0,20,Right,1.0,3.0,CDM,2018,01/01/2023,6.083333333,150.0,10000.0
236533,R. Glatzel,24,Germany,68,72,1. FC Heidenheim 1846,1200.0,6,Right,1.0,2.0,ST,2017,01/01/2020,6.333333333,187.0,1900.0
236536,J. Sievers,23,Germany,60,68,1. FC Kaiserslautern,230.0,1,Left,1.0,1.0,GK,2016,01/01/2021,6.166666667,170.0,380.0
236540,S. Adrian,20,Sweden,60,72,Malmö FF,375.0,1,Left,1.0,2.0,CM,2017,01/01/2020,6.0,165.0,563.0
236551,H. Darling,18,England,54,68,Cambridge United,130.0,1,Right,1.0,2.0,CB,2016,01/01/2021,5.916666667,165.0,309.0
236553,E. Huth,21,Germany,64,74,1. FC Kaiserslautern,750.0,1,Right,1.0,3.0,ST,2018,01/01/2021,6.083333333,172.0,1200.0
236579,B. Chorbadzhiyski,22,Bulgaria,59,69,,,0,Right,1.0,2.0,RCB,2016,,6.416666667,174.0,4585.060806
236582,M. Raynov,26,Bulgaria,62,66,,,0,Right,1.0,2.0,CDM,2016,,5.916666667,163.0,4585.060806
236588,Q. Bena,20,France,62,72,Chamois Niortais Football Club,425.0,1,Right,1.0,2.0,RB,2017,01/01/2020,6.083333333,174.0,829.0
236610,M. Kean,18,Italy,72,87,Juventus,6500.0,32,Right,1.0,3.0,ST,2016,01/01/2020,6.0,174.0,14800.0
236613,L. Grill,19,Germany,58,76,1. FC Kaiserslautern,230.0,1,Right,1.0,1.0,GK,2016,01/01/2021,6.25,192.0,477.0
236677,I. Tapia,19,Chile,57,72,CD Huachipato,200.0,1,Right,1.0,2.0,CB,2016,01/01/2018,6.083333333,159.0,395.0
236695,Luis Muñoz,21,Spain,64,74,Córdoba CF,650.0,2,Right,1.0,2.0,CB,2016,30/06/2019,5.916666667,165.0,4585.060806
236727,José Mena,20,Spain,64,76,Sevilla FC,725.0,2,Right,1.0,2.0,CDM,2017,01/01/2021,5.75,141.0,1700.0
236774,A. Kuruniyan,21,India,56,70,,,0,Left,1.0,2.0,LW,2016,,5.75,154.0,4585.060806
236775,W. Viitala,26,Finland,63,68,Malmö FF,350.0,1,Right,1.0,1.0,GK,2018,01/01/2018,6.25,192.0,481.0
236791,A. Barák,23,Czech Republic,77,84,Udinese,12500.0,24,Left,1.0,4.0,CM,2017,01/01/2022,6.25,190.0,25000.0
236837,N. Schiappacasse,19,Uruguay,64,81,CF Rayo Majadahonda,975.0,5,Right,1.0,2.0,LM,2016,30/06/2019,5.916666667,161.0,4585.060806
236875,A. Poulsen,18,Denmark,62,77,Borussia Mönchengladbach,550.0,2,Left,1.0,3.0,LB,2018,01/01/2023,6.166666667,176.0,1300.0
236898,M. Aebischer,21,Switzerland,64,76,BSC Young Boys,800.0,4,Right,1.0,2.0,CM,2015,01/01/2021,6.0,163.0,1400.0
236918,A. Dreyer,20,Denmark,66,78,Brighton & Hove Albion,1200.0,9,Left,1.0,3.0,RM,2018,01/01/2022,5.666666667,154.0,2400.0
236920,J. Kluivert,19,Netherlands,75,86,Roma,11000.0,28,Right,1.0,4.0,LW,2018,01/01/2023,5.583333333,146.0,20900.0
236923,R. Cooney,18,England,58,69,Bury,170.0,1,Right,1.0,2.0,RWB,2016,01/01/2020,5.75,150.0,332.0
236946,N. Baeza,21,Chile,58,64,CD Huachipato,150.0,1,Right,1.0,2.0,LB,2018,01/01/2018,5.75,165.0,233.0
236950,G. Quezada,21,Ecuador,59,67,CD Lugo,230.0,1,Right,1.0,2.0,CM,2018,01/01/2020,5.75,150.0,414.0
236988,E. Nketiah,19,England,64,84,Arsenal,975.0,10,Right,1.0,3.0,ST,2015,01/01/2021,5.75,154.0,2800.0
237156,M. Wagué,19,Senegal,69,81,FC Barcelona,1600.0,20,Right,1.0,3.0,RB,2018,01/01/2023,5.833333333,154.0,3600.0
237160,R. Williams,19,England,64,79,Manchester United,875.0,8,Right,1.0,2.0,CB,2016,01/01/2019,6.0,165.0,2200.0
237169,C. Bramall,22,England,63,70,Arsenal,425.0,12,Left,1.0,2.0,LB,2017,01/01/2019,5.833333333,159.0,893.0
237170,Aitor Lorea,20,Spain,61,77,CA Osasuna,550.0,1,Right,1.0,2.0,RM,2016,01/01/2020,5.583333333,150.0,1200.0
237198,A. Leautey,22,France,65,73,Chamois Niortais Football Club,800.0,2,Right,1.0,2.0,LM,2017,01/01/2020,5.666666667,150.0,1600.0
237204,R. Hackett-Fairchild,20,England,50,66,Charlton Athletic,70.0,1,Left,1.0,2.0,ST,2016,01/01/2019,5.75,137.0,166.0
237208,P. Lewis,23,England,56,60,Cambridge United,120.0,2,Right,1.0,2.0,CM,2017,01/01/2020,6.083333333,159.0,219.0
237238,S. McTominay,21,Scotland,71,81,Manchester United,3800.0,43,Right,1.0,3.0,CM,2013,01/01/2021,6.333333333,194.0,7800.0
237247,Vinícius,28,Hungary,69,69,,,0,Right,1.0,2.0,CB,2016,,6.0,168.0,4585.060806
237286,A. Connolly,18,Republic of Ireland,62,81,Brighton & Hove Albion,625.0,4,Right,1.0,2.0,ST,2017,01/01/2019,5.833333333,170.0,1600.0
237321,M. Berisha,20,Kosovo,56,73,1. FC Magdeburg,200.0,4,Right,1.0,3.0,CF,2016,30/06/2019,6.083333333,174.0,4585.060806
237329,J. Willock,18,England,61,79,Arsenal,525.0,7,Right,1.0,3.0,CM,2016,01/01/2022,6.0,157.0,1300.0
237374,O. Atasayar,23,Turkey,64,72,Bursaspor,575.0,3,Left,1.0,2.0,LB,2017,01/01/2021,6.0,163.0,1300.0
237410,V. Kravets,20,Ukraine,66,76,CD Lugo,900.0,2,Left,1.0,2.0,LB,2017,01/01/2020,6.083333333,172.0,1600.0
237438,Erik Expósito,22,Spain,65,75,Córdoba CF,875.0,3,Left,1.0,2.0,ST,2016,30/06/2019,6.0,172.0,4585.060806
237500,D. Lippert,22,Germany,61,70,1. FC Nürnberg,325.0,3,Left,1.0,2.0,LB,2017,01/01/2019,5.666666667,139.0,650.0
237522,Jorge Cuenca,18,Spain,65,78,FC Barcelona,850.0,11,Left,1.0,2.0,CB,2017,01/01/2019,6.166666667,168.0,2300.0
237532,Rodrigo,25,Brazil,70,74,CD Aves,1900.0,6,Right,1.0,3.0,RB,2014,01/01/2021,5.75,157.0,4100.0
237630,A. Paşcanu,19,Romania,61,77,,,0,Right,1.0,2.0,CB,2016,,6.083333333,161.0,4585.060806
237635,F. Pick,22,Germany,65,73,1. FC Kaiserslautern,800.0,2,Right,1.0,4.0,RM,2017,01/01/2019,5.75,148.0,1300.0
237642,R. Petretta,21,Italy,69,83,FC Basel 1893,2100.0,8,Left,1.0,3.0,LB,2017,01/01/2022,5.75,154.0,4400.0
237688,S. Erimuya,20,Nigeria,61,70,Cádiz CF,350.0,1,Right,1.0,2.0,CB,2016,01/01/2021,6.25,165.0,630.0
237692,P. Foden,18,England,73,88,Manchester City,8000.0,36,Left,1.0,3.0,CAM,2016,01/01/2024,5.583333333,130.0,19800.0
237698,C. Gribbin,19,England,65,80,Manchester United,1200.0,11,Left,1.0,3.0,CAM,2015,01/01/2019,6.0,159.0,2900.0
237708,M. Sylla,18,France,65,84,AS Monaco,1100.0,8,Right,1.0,3.0,ST,2018,01/01/2020,5.916666667,154.0,2800.0
237714,D. Ingham,19,New Zealand,56,67,Brisbane Roar,130.0,1,Right,1.0,2.0,RB,2017,01/01/2019,6.083333333,161.0,189.0
237715,P. Cutrone,20,Italy,77,89,Milan,16000.0,62,Right,1.0,3.0,RS,2015,01/01/2023,6.0,172.0,30400.0
237776,K. Tanno,32,Japan,60,60,Cerezo Osaka,120.0,1,Right,1.0,1.0,GK,2014,01/01/2021,6.0,165.0,150.0
237779,T. Yamashita,30,Japan,66,66,Cerezo Osaka,475.0,3,Right,1.0,2.0,LCB,2012,01/01/2021,6.0,161.0,594.0
237780,K. Yamamura,28,Japan,68,68,Cerezo Osaka,900.0,4,Right,1.0,3.0,CAM,2016,01/01/2021,6.083333333,176.0,1100.0
237781,K. Fujimoto,32,Japan,62,62,Cerezo Osaka,170.0,2,Right,1.0,2.0,CB,2005,01/01/2021,5.833333333,168.0,213.0
237783,R. Morishita,19,Japan,59,68,Cerezo Osaka,200.0,1,Left,1.0,2.0,CB,2017,01/01/2021,5.916666667,150.0,290.0
237784,Y. Maruhashi,27,Japan,65,65,Cerezo Osaka,450.0,2,Left,1.0,3.0,LB,2009,01/01/2021,5.833333333,161.0,563.0
237787,N. Sakemoto,33,Japan,62,62,Cerezo Osaka,120.0,2,Right,1.0,2.0,RB,2003,01/01/2021,5.75,161.0,150.0
237789,Y. Kimoto,24,Japan,62,67,Cerezo Osaka,350.0,1,Right,1.0,2.0,CB,2016,01/01/2021,6.0,161.0,464.0
237793,T. Fukumitsu,26,Japan,61,61,Cerezo Osaka,270.0,2,Right,1.0,3.0,RM,2017,01/01/2021,5.583333333,139.0,338.0
237796,T. Onozawa,20,Japan,61,69,Cerezo Osaka,375.0,1,Right,1.0,2.0,LM,2017,01/01/2021,5.416666667,137.0,544.0
237799,K. Sugimoto,25,Japan,71,74,Cerezo Osaka,3000.0,6,Right,1.0,3.0,RS,2016,01/01/2021,6.166666667,174.0,4000.0
237800,R. Sawakami,24,Japan,62,66,Cerezo Osaka,400.0,2,Left,1.0,2.0,ST,2016,01/01/2021,5.916666667,170.0,530.0
237832,I. Meite,21,England,58,68,Cardiff City,210.0,5,Left,1.0,2.0,ST,2017,01/01/2019,6.166666667,159.0,462.0
237869,M. Godoy,21,Chile,55,67,CD Huachipato,160.0,1,Right,1.0,2.0,RW,2018,01/01/2021,5.583333333,150.0,248.0
237922,M. Gonzalez,20,Chile,58,69,CD Everton de Viña del Mar,170.0,1,Right,1.0,1.0,GK,2017,01/01/2021,5.75,183.0,264.0
237928,J. Romo,18,Chile,55,71,CD Palestino,180.0,1,Right,1.0,2.0,ST,2017,01/01/2019,5.5,137.0,356.0
237960,Mama Baldé,22,Guinea Bissau,68,76,CD Aves,1300.0,5,Right,1.0,3.0,RW,2016,30/06/2019,5.916666667,165.0,4585.060806
238058,C. O'Hare,20,England,59,74,Aston Villa,350.0,2,Right,1.0,3.0,CAM,2015,01/01/2019,5.666666667,143.0,884.0
238065,K. Lankford,19,Germany,64,76,1. FC Heidenheim 1846,775.0,2,Right,1.0,3.0,RM,2017,01/01/2019,6.083333333,179.0,1400.0
238067,N. Zaniolo,18,Italy,66,84,Roma,1300.0,7,Left,1.0,3.0,CAM,2018,01/01/2023,6.25,174.0,3100.0
238072,E. Löwen,21,Germany,70,80,1. FC Nürnberg,2500.0,9,Right,1.0,3.0,CDM,2017,01/01/2022,6.166666667,201.0,5000.0
238075,M. Taylor-Crossdale,18,England,61,79,Chelsea,525.0,8,Right,1.0,3.0,ST,2016,01/01/2019,6.083333333,170.0,1300.0
238137,R. Matsuda,26,Japan,66,66,Cerezo Osaka,550.0,3,Right,1.0,2.0,RB,2016,01/01/2021,5.583333333,152.0,688.0
238186,M. Bulka,18,Poland,56,74,Chelsea,150.0,2,Right,1.0,1.0,GK,2016,01/01/2019,6.5,198.0,371.0
238205,A. Edathodika,31,India,62,62,,,0,Left,1.0,2.0,LCB,2016,,6.0,172.0,4585.060806
238277,D. Gazdag,22,Hungary,65,76,,,0,Right,1.0,3.0,CM,2016,,5.833333333,168.0,4585.060806
238282,M. Coulibaly,19,Senegal,66,81,Udinese,1400.0,4,Right,1.0,3.0,CM,2017,01/01/2022,6.0,170.0,3300.0
238305,Nacho Vidal,23,Spain,71,78,CA Osasuna,2800.0,6,Right,1.0,3.0,RB,2018,01/01/2022,5.916666667,161.0,5000.0
238320,M. Sepúlveda,19,Chile,64,77,CD O'Higgins,825.0,1,Right,1.0,2.0,CM,2016,01/01/2020,5.833333333,163.0,1600.0
238375,J. Sagredo,24,Bolivia,63,70,,,0,Left,1.0,2.0,LB,2016,,5.833333333,163.0,4585.060806
238379,N. Nartey,18,Denmark,63,81,1. FC Köln,750.0,2,Right,1.0,3.0,CM,2017,01/01/2020,6.083333333,176.0,1600.0
238460,R. Brewster,18,England,62,84,Liverpool,700.0,8,Right,1.0,3.0,ST,2017,01/01/2023,5.75,165.0,2000.0
238461,Luis Perea,20,Spain,62,75,CA Osasuna,575.0,1,Right,1.0,2.0,CM,2016,01/01/2021,6.25,174.0,1300.0
238476,D. Zagadou,19,France,75,85,Borussia Dortmund,9000.0,16,Left,1.0,2.0,CB,2017,01/01/2022,6.416666667,198.0,17100.0
238482,L. Gray,22,Wales,55,65,Carlisle United,110.0,1,Right,1.0,1.0,GK,2018,01/01/2019,6.166666667,172.0,215.0
238493,M. Meneses,19,Chile,61,71,CD O'Higgins,400.0,1,Right,1.0,3.0,CAM,2016,01/01/2021,5.75,157.0,620.0
238505,M. Johnston,19,Scotland,63,80,Celtic,800.0,4,Right,1.0,3.0,LM,2016,01/01/2023,5.75,146.0,1900.0
238516,L. Østigård,18,Norway,61,81,Brighton & Hove Albion,475.0,3,Right,1.0,2.0,CB,2018,01/01/2021,6.0,176.0,1400.0
238602,J. Barjonas,19,Scotland,57,75,Bury,220.0,3,Right,1.0,2.0,CM,2016,01/01/2019,5.666666667,159.0,4585.060806
238616,Pedro Neto,18,Portugal,62,79,Lazio,625.0,1,Left,1.0,3.0,ST,2016,30/06/2019,5.666666667,139.0,4585.060806
238636,R. Preißinger,21,Germany,67,75,1. FC Magdeburg,975.0,4,Left,1.0,2.0,LCM,2018,01/01/2020,6.083333333,179.0,1700.0
238695,M. Barnofsky,23,Germany,61,66,Carpi,290.0,1,Right,1.0,2.0,CB,2018,01/01/2021,6.25,179.0,471.0
238766,J. Riquelme,18,Chile,52,72,CD Huachipato,90.0,1,Left,1.0,2.0,LB,2018,01/01/2020,5.916666667,159.0,212.0
238767,J. Urzúa,18,Chile,58,76,CD Huachipato,260.0,1,Right,1.0,2.0,RCM,2018,01/01/2019,5.666666667,150.0,514.0
238784,B. Rother,21,Germany,68,74,1. FC Magdeburg,1100.0,4,Right,1.0,2.0,CDM,2017,01/01/2019,6.083333333,179.0,1900.0
238789,H. Herrera,20,Chile,56,66,CD O'Higgins,140.0,1,Right,1.0,2.0,CM,2017,01/01/2018,5.916666667,163.0,217.0
238794,Vinícius Júnior,17,Brazil,77,92,Real Madrid,17500.0,66,Right,1.0,5.0,LW,2018,01/01/2025,5.75,161.0,46800.0
238802,P. Türpitz,26,Germany,70,70,1. FC Magdeburg,1900.0,10,Right,1.0,3.0,CAM,2017,01/01/2019,5.833333333,163.0,3000.0
238815,L. Riveros,19,Paraguay,64,73,CD Universidad de Concepción,675.0,1,Right,1.0,3.0,ST,2017,01/01/2020,5.833333333,161.0,1100.0
238843,T. Lebeau,19,France,64,74,Chamois Niortais Football Club,700.0,1,Right,1.0,2.0,CAM,2017,01/01/2021,5.75,143.0,1400.0
238873,P. Pellegri,17,Italy,67,88,AS Monaco,1700.0,11,Right,1.0,3.0,ST,2018,01/01/2022,6.166666667,176.0,4900.0
238877,Bastos,26,Spain,66,69,CF Reus Deportiu,650.0,3,Right,1.0,3.0,RB,2018,01/01/2021,5.583333333,154.0,1100.0
238882,Dani Ojeda,23,Spain,67,72,CD Leganés,1000.0,8,Right,1.0,3.0,LM,2018,01/01/2021,5.916666667,165.0,2200.0
238920,J. Córdova,23,Canada,59,68,CD Huachipato,200.0,1,Right,1.0,2.0,RB,2017,01/01/2018,5.416666667,150.0,310.0
238970,N. Butzen,25,Germany,67,69,1. FC Magdeburg,925.0,5,Right,1.0,2.0,RM,2011,01/01/2019,5.833333333,150.0,1500.0
238971,M. Niemeyer,22,Germany,68,76,1. FC Magdeburg,1300.0,6,Left,1.0,3.0,LM,2015,01/01/2019,5.833333333,159.0,2300.0
238974,T. Chahed,22,Germany,64,72,1. FC Magdeburg,675.0,3,Right,1.0,2.0,RW,2015,01/01/2019,6.0,168.0,1200.0
238976,M. Lopez,21,Chile,54,66,CD Huachipato,110.0,1,Right,1.0,2.0,CDM,2017,01/01/2019,5.833333333,161.0,171.0
238977,C. Beck,30,Germany,69,69,1. FC Magdeburg,1000.0,8,Left,1.0,2.0,RS,2013,01/01/2020,6.416666667,194.0,1600.0
238979,C. Handke,29,Germany,67,67,1. FC Magdeburg,600.0,5,Right,1.0,2.0,CB,2013,01/01/2019,6.25,176.0,930.0
239021,T. Bergmann,21,Germany,66,75,1. FC Kaiserslautern,875.0,1,Right,1.0,3.0,CDM,2018,01/01/2021,5.916666667,165.0,1400.0
239053,F. Valverde,19,Uruguay,74,84,Real Madrid,8500.0,46,Right,1.0,3.0,CM,2016,01/01/2021,6.0,172.0,19100.0
239249,Oriol Busquets,19,Spain,67,82,FC Barcelona,1500.0,14,Right,1.0,3.0,CDM,2017,01/01/2021,6.083333333,170.0,4000.0
239250,Abel Ruiz,18,Spain,67,83,FC Barcelona,1600.0,21,Right,1.0,3.0,ST,2017,01/01/2021,6.0,161.0,4200.0
239267,A. Pululu,19,Angola,60,76,FC Basel 1893,450.0,2,Right,1.0,3.0,ST,2017,01/01/2020,5.75,183.0,956.0
239335,Óscar,20,Spain,68,81,CD Leganés,1700.0,32,Right,1.0,3.0,RCM,2016,30/06/2019,5.75,150.0,4585.060806
239351,A. Fuchs,21,Germany,66,75,1. FC Nürnberg,975.0,5,Right,1.0,3.0,CM,2017,01/01/2020,6.0,163.0,2000.0
239403,Loureiro,21,Spain,65,73,Córdoba CF,675.0,2,Right,1.0,3.0,RB,2017,01/01/2020,5.916666667,168.0,1200.0
239441,Jordi Mboula,19,Spain,70,85,AS Monaco,3800.0,15,Right,1.0,4.0,RM,2017,01/01/2022,6.0,163.0,9600.0
239483,A. Tembeng,26,Cameroon,67,70,CD Tondela,800.0,2,Left,1.0,2.0,CDM,2017,01/01/2019,6.166666667,187.0,1700.0
239486,Zé Pedro,21,Portugal,63,71,CD Feirense,550.0,2,Left,1.0,3.0,RM,2017,01/01/2020,5.75,152.0,1300.0
239502,W. Bianda,18,France,64,81,Roma,850.0,4,Left,1.0,2.0,CB,2018,01/01/2023,6.083333333,181.0,2000.0
239510,M. Köbbing,21,Germany,57,68,1. FC Heidenheim 1846,140.0,1,Right,1.0,1.0,GK,2017,01/01/2019,6.416666667,198.0,245.0
239567,J. Löhmannsröben,27,Germany,67,69,1. FC Kaiserslautern,750.0,2,Right,1.0,2.0,RDM,2018,01/01/2019,6.083333333,187.0,1100.0
239611,M. Eisa,23,Sudan,65,72,Bristol City,775.0,10,Right,1.0,3.0,ST,2018,01/01/2021,6.0,154.0,1600.0
239613,M. Pessina,21,Italy,68,82,Atalanta,1900.0,8,Left,1.0,3.0,CM,2017,01/01/2022,6.0,165.0,4500.0
239627,A. Zreľák,24,Slovakia,68,73,1. FC Nürnberg,1200.0,9,Left,1.0,3.0,ST,2017,01/01/2021,6.0,174.0,2300.0
239666,T. Müsel,18,Germany,59,76,Borussia Mönchengladbach,325.0,2,Right,1.0,2.0,ST,2018,01/01/2020,6.083333333,168.0,756.0
239741,J. Villalba,19,Paraguay,62,77,Borussia Mönchengladbach,650.0,3,Right,1.0,3.0,ST,2017,01/01/2020,5.75,143.0,1500.0
239744,M. Cuisance,18,France,72,85,Borussia Mönchengladbach,5500.0,9,Left,1.0,4.0,CM,2017,01/01/2023,5.916666667,161.0,12800.0
239752,S. Schäfer,24,Germany,68,71,1. FC Magdeburg,950.0,5,Right,1.0,2.0,LCB,2017,01/01/2019,6.166666667,181.0,1500.0
239782,B. Acosta,24,Honduras,72,76,CD Tenerife,4100.0,7,Right,1.0,3.0,LM,2017,01/01/2022,5.75,161.0,6800.0
239893,C. Coxe,19,Wales,53,69,Cardiff City,110.0,2,Right,1.0,2.0,RB,2017,01/01/2019,5.916666667,154.0,289.0
239895,J. Waite,19,Wales,53,69,Cardiff City,130.0,3,Right,1.0,3.0,CM,2017,01/01/2019,5.75,134.0,341.0
239928,T. Müller,23,Germany,65,69,1. FC Magdeburg,600.0,3,Right,1.0,2.0,RCB,2018,01/01/2020,6.166666667,174.0,975.0
239970,Paulinho,17,Brazil,71,86,Bayer 04 Leverkusen,4700.0,15,Right,1.0,4.0,RM,2018,01/01/2023,5.833333333,170.0,10900.0
239985,Brian Torres,21,Spain,61,73,CD Tenerife,400.0,1,Right,1.0,2.0,CB,2017,01/01/2019,6.0,170.0,720.0
239986,Javi Alonso,19,Spain,62,78,CD Tenerife,650.0,1,Left,1.0,2.0,CM,2017,01/01/2019,6.0,172.0,1400.0
239990,T. Broadbent,26,England,62,62,Bristol Rovers,260.0,2,Left,1.0,2.0,CB,2017,01/01/2019,6.25,198.0,455.0
239999,Pedro Silva,21,Portugal,65,77,CD Tondela,775.0,2,Right,1.0,1.0,GK,2016,30/06/2019,6.166666667,168.0,4585.060806
240012,F. Mussa,22,Tanzania,62,72,CD Tenerife,500.0,2,Left,1.0,2.0,LM,2016,01/01/2019,5.583333333,143.0,900.0
240024,J. Serrano,20,France,64,77,AS Monaco,775.0,8,Left,1.0,2.0,LB,2017,01/01/2022,5.916666667,143.0,2000.0
240053,R. Aabid,26,France,63,64,AS Béziers,425.0,1,Left,1.0,3.0,RM,2018,01/01/2021,5.833333333,157.0,776.0
240081,I. Lapshov,19,Russia,66,78,Lokomotiv Moscow,975.0,1,Right,1.0,2.0,CB,2016,01/01/2021,6.166666667,168.0,2200.0
240082,M. Lysov,20,Russia,68,80,Lokomotiv Moscow,1400.0,1,Left,1.0,3.0,LB,2014,01/01/2021,6.0,159.0,3200.0
240130,Éder Militão,20,Brazil,78,87,FC Porto,14000.0,10,Right,1.0,2.0,LCB,2018,01/01/2023,6.083333333,174.0,30800.0
240136,João Tavares,19,Portugal,63,74,CD Feirense,600.0,1,Right,1.0,3.0,CM,2017,01/01/2019,5.75,154.0,1400.0
240175,Bruno Jordão,19,Portugal,60,76,Lazio,450.0,1,Right,1.0,3.0,CM,2016,30/06/2019,5.916666667,157.0,4585.060806
240190,P. Kunde Malong,22,Cameroon,72,79,1. FSV Mainz 05,3700.0,15,Right,1.0,3.0,CDM,2018,01/01/2022,5.916666667,174.0,7500.0
240208,R. Bennett,27,England,57,58,Carlisle United,120.0,2,Left,1.0,2.0,ST,2017,01/01/2019,6.333333333,192.0,219.0
240209,G. Koyalipou,18,France,66,79,Chamois Niortais Football Club,1200.0,1,Right,1.0,3.0,RM,2017,01/01/2021,6.0,168.0,2700.0
240227,Y. Bourhane,19,France,65,77,Chamois Niortais Football Club,825.0,1,Left,1.0,2.0,LDM,2017,01/01/2021,6.0,163.0,1600.0
240236,L. Russe,18,England,54,66,Bristol Rovers,110.0,1,Right,1.0,2.0,CM,2017,01/01/2019,5.416666667,141.0,215.0
240245,L. Ureta,19,Chile,56,73,CD O'Higgins,160.0,1,Right,1.0,1.0,GK,2016,01/01/2020,5.833333333,170.0,316.0
240251,L. Salas,20,Chile,62,74,CD Antofagasta,550.0,1,Right,1.0,2.0,ST,2016,31/12/2018,5.666666667,174.0,4585.060806
240273,E. Smith Rowe,17,England,64,85,Arsenal,975.0,10,Right,1.0,4.0,LW,2017,01/01/2019,6.0,141.0,2800.0
240282,A. Matějů,22,Czech Republic,66,73,Brescia,750.0,10,Right,1.0,3.0,RB,2016,30/06/2019,6.0,174.0,4585.060806
240298,E. Hodge,22,England,53,63,Burton Albion,100.0,2,Right,1.0,2.0,LW,2018,01/01/2018,5.833333333,150.0,195.0
240311,L. Zidane,20,France,62,71,Real Madrid,350.0,9,Right,1.0,1.0,GK,2016,01/01/2019,6.0,170.0,788.0
